"TypeId","Name","ActivationDateTime","ACType","TagIds","Kind","ThoughtIconInfo","CreationDateTime","ModificationDateTime","SyncSentId","BrainId","Id","ForgottenDateTime","SyncUpdateDateTime","Label"
"d266c2fe-63cc-464a-9427-dc4cd7c1ef41","Jean-Paul Sartre","2022-01-14T21:45:31.4371403",0,"[]",1,"1::0:True:False:0:","2022-01-14T21:45:27.3296606","2022-01-14T21:45:32.735141","9e007ea0-cdb9-494c-b8b6-fde15f3a7494","151a7829-045f-4dc2-8c26-24d75f6bdd7a","000f0061-4b10-4efd-9abc-7b8b93520cfa",,,
"562165bf-44e4-4f29-a84f-c6119270d481","William Volker Fund","2022-01-13T16:39:59.0966908",0,"[]",1,"1::0:True:False:0:","2022-01-13T09:09:12.2773032","2022-01-13T09:09:37.8848042","9e007ea0-cdb9-494c-b8b6-fde15f3a7494","151a7829-045f-4dc2-8c26-24d75f6bdd7a","002e8dbb-f7de-453a-9ede-5a62038b30a7",,,
"562165bf-44e4-4f29-a84f-c6119270d481","Oxford Group","2021-12-21T21:25:31.9915935",0,"[]",1,"1::0:True:False:0:","2021-12-21T21:13:21.2935938","2022-02-04T01:54:11.8650788",,"151a7829-045f-4dc2-8c26-24d75f6bdd7a","0037134d-5d1e-44d2-8922-b10e43f7dc25",,,
"d266c2fe-63cc-464a-9427-dc4cd7c1ef41","William A. Rusher","2021-12-16T04:26:16.1791479",0,"[]",1,"1::0:True:False:0:","2021-12-16T04:09:49.769128","2022-02-03T01:13:15.1029466",,"151a7829-045f-4dc2-8c26-24d75f6bdd7a","003b5a49-a9b2-4eae-8346-c705dabd70ca",,,
"7b79e690-faaf-404a-982c-fad8b35868f2","Southern Baptist Theological Seminary","2021-12-15T01:27:54.4356496",0,"[]",1,"1::0:True:False:0:","2021-12-15T01:27:51.068628","2022-02-04T04:05:25.4425793",,"151a7829-045f-4dc2-8c26-24d75f6bdd7a","0047277d-b13e-4427-b5d4-a1553d190f30",,,
"d266c2fe-63cc-464a-9427-dc4cd7c1ef41","Friedrich Pollock","2021-12-20T17:28:54.8600544",0,"[]",1,"1::0:True:False:0:","2021-12-20T17:28:50.4275538","2022-01-07T19:52:36.6109228","9e007ea0-cdb9-494c-b8b6-fde15f3a7494","151a7829-045f-4dc2-8c26-24d75f6bdd7a","0050270a-e204-4d69-950d-a5d55698d5d4",,,
"d266c2fe-63cc-464a-9427-dc4cd7c1ef41","DeWitt Wallace","2021-12-18T23:48:55.9214139",0,"[]",1,"1::0:True:False:0:","2021-12-18T23:48:17.6849141","2022-02-04T01:57:18.0325778",,"151a7829-045f-4dc2-8c26-24d75f6bdd7a","0052deb3-b9e8-422b-aa31-3717ebc844e3",,,
"562165bf-44e4-4f29-a84f-c6119270d481","Cuban Revolutionary Council","2022-01-31T23:38:52.156167",0,"[]",1,"1::0:True:False:0:","2022-01-31T23:31:45.6871594","2022-01-31T23:31:59.3836609",,"151a7829-045f-4dc2-8c26-24d75f6bdd7a","006576bd-0739-4355-8c14-464c476e0499",,,
"562165bf-44e4-4f29-a84f-c6119270d481","Institute of Pacific Relations (IPR)","2022-02-04T04:36:16.801078",0,"[]",1,"1::0:True:False:0:","2021-12-13T00:48:06.9931651","2022-02-04T04:36:30.703579",,"151a7829-045f-4dc2-8c26-24d75f6bdd7a","009e38b3-ea70-4d13-940e-0799d0b34211",,,
"d266c2fe-63cc-464a-9427-dc4cd7c1ef41","Franz Neumann","2021-12-20T17:28:13.2710539",0,"[]",1,"1::0:True:False:0:","2021-12-20T17:28:08.8125539","2022-01-07T19:52:36.614923","9e007ea0-cdb9-494c-b8b6-fde15f3a7494","151a7829-045f-4dc2-8c26-24d75f6bdd7a","00a0a73e-1f3d-49a7-bd00-034ea4a31be1",,,
"d266c2fe-63cc-464a-9427-dc4cd7c1ef41","Kenneth E. Hagin","2022-01-13T09:18:31.5763033",0,"[]",1,"1::0:True:False:0:","2022-01-13T09:18:28.1153039","2022-02-03T00:52:02.4119466",,"151a7829-045f-4dc2-8c26-24d75f6bdd7a","00b0c3dc-60f0-48ef-be5c-1399f983dcbc",,,
"d266c2fe-63cc-464a-9427-dc4cd7c1ef41","Robert de Craon","2021-12-27T20:11:55.3261527",0,"[]",1,"1::0:True:False:0:","2021-12-27T20:11:51.8911457","2022-02-03T02:07:31.2619461",,"151a7829-045f-4dc2-8c26-24d75f6bdd7a","00b3e98f-e022-4f9e-ae70-b8aad770e39b",,,
"d266c2fe-63cc-464a-9427-dc4cd7c1ef41","Donda West","2022-01-31T19:10:53.4546579",0,"[]",1,"1::0:True:False:0:","2022-01-31T19:10:50.614658","2022-01-31T19:10:54.0751598",,"151a7829-045f-4dc2-8c26-24d75f6bdd7a","00d5789b-cf9c-44c4-bb6a-3c4f57897df1",,,
"d266c2fe-63cc-464a-9427-dc4cd7c1ef41","Kanye West","2022-01-31T19:16:50.9626658",0,"[]",1,"1::0:False:False:0:","2022-01-31T19:11:01.7656584","2022-01-31T19:11:01.7656584",,"151a7829-045f-4dc2-8c26-24d75f6bdd7a","00ded226-790c-4bfb-830d-0ec1c04be34d",,,
"d266c2fe-63cc-464a-9427-dc4cd7c1ef41","David Lloyd George","2021-12-27T00:16:41.0921451",0,"[]",1,"1::0:True:False:0:","2021-12-26T21:59:58.3937537","2022-02-03T02:40:59.9009461",,"151a7829-045f-4dc2-8c26-24d75f6bdd7a","01178c4a-9a11-4886-ae9f-a9cdac839c48",,,
"49b42c3b-1a74-46c6-b1d7-ab7c7969a8b9","Firing Line","2022-02-04T03:47:43.4080785",0,"[]",1,"1::0:True:False:0:","2021-12-16T04:11:43.2286282","2022-02-04T03:47:45.7225791",,"151a7829-045f-4dc2-8c26-24d75f6bdd7a","011c39fb-5c2b-4dfa-9051-39b336061eac",,,
,"Vermont",,0,"[]",4,"8::0:False:False:0:","2022-01-08T21:24:52.5473047","2022-01-08T21:24:52.5473047","9e007ea0-cdb9-494c-b8b6-fde15f3a7494","151a7829-045f-4dc2-8c26-24d75f6bdd7a","012899d7-5c97-4cd1-a8a9-f448cd8c50fd",,,
"d266c2fe-63cc-464a-9427-dc4cd7c1ef41","William Barr","2022-01-24T20:30:37.7405431",0,"[]",1,"1::0:True:False:0:","2022-01-13T18:17:26.346192","2022-01-13T18:17:35.1666982","9e007ea0-cdb9-494c-b8b6-fde15f3a7494","151a7829-045f-4dc2-8c26-24d75f6bdd7a","012b672a-ee4e-4094-ae08-18a51d5dbe2e",,,
"709d6d60-467b-4e7e-8477-8fc17a00e695","Ilminism","2022-02-04T04:50:03.4375781",0,"[]",1,"1::0:True:False:0:","2021-12-20T22:25:05.8975541","2022-02-04T04:50:22.0270782",,"151a7829-045f-4dc2-8c26-24d75f6bdd7a","01329df6-bf2f-4f8d-9d80-831d2eb907fd",,,
"d266c2fe-63cc-464a-9427-dc4cd7c1ef41","Louis Claude de Saint-Martin","2022-01-14T23:32:41.2711442",0,"[]",1,"1::0:True:False:0:","2022-01-14T23:30:20.9681407","2022-01-14T23:30:28.321142","9e007ea0-cdb9-494c-b8b6-fde15f3a7494","151a7829-045f-4dc2-8c26-24d75f6bdd7a","013325ca-45b0-4e0b-8188-018f77d351cd",,,
"d266c2fe-63cc-464a-9427-dc4cd7c1ef41","Iain R. Torrance","2021-12-15T22:08:27.1601275",0,"[]",1,"1::0:True:False:0:","2021-12-15T22:08:23.8516268","2022-02-03T02:34:05.4589469",,"151a7829-045f-4dc2-8c26-24d75f6bdd7a","014081fd-eecb-4c6c-b2ab-088805d2b0b2",,,
"d266c2fe-63cc-464a-9427-dc4cd7c1ef41","Graham Wallas","2022-02-04T04:24:36.6750783",0,"[]",1,"1::0:True:False:0:","2021-12-13T02:08:45.9101639","2022-02-04T04:24:39.346079",,"151a7829-045f-4dc2-8c26-24d75f6bdd7a","015e0a0b-9c90-46fb-9e39-c90b5eda0c7f",,,
"3595ecca-9dd8-49f0-913d-06b2efb814fc","Federal Bureau of Investigation (FBI)","2022-02-04T03:46:18.5625782",0,"[]",1,"1::0:True:False:0:","2021-12-18T23:24:40.2409134","2022-02-04T03:46:22.2520783",,"151a7829-045f-4dc2-8c26-24d75f6bdd7a","0165b7ad-2fa0-403f-9a28-b3982722addc",,,
"709d6d60-467b-4e7e-8477-8fc17a00e695","Libertarian socialism","2021-12-20T22:06:13.150054",0,"[]",1,"1::0:True:False:0:","2021-12-20T22:06:10.4625527","2022-02-04T02:20:54.4025784",,"151a7829-045f-4dc2-8c26-24d75f6bdd7a","016a3012-4513-4abd-8b1c-7fdb291d4718",,,
"9dbd97af-4986-41ae-8ebd-d87a8be0a4ab","International Council of Christian Churches","2021-12-15T02:53:35.0846274",0,"[]",1,"1::0:True:False:0:","2021-12-15T02:27:45.1741268","2022-01-08T19:44:34.4688022","9e007ea0-cdb9-494c-b8b6-fde15f3a7494","151a7829-045f-4dc2-8c26-24d75f6bdd7a","017608ad-5e6c-415d-b3e5-f1bcf0ee4f95",,,
"d266c2fe-63cc-464a-9427-dc4cd7c1ef41","Al Capone",,0,"[]",1,"1::0:False:False:0:","2022-01-31T23:18:27.993158","2022-01-31T23:18:27.993158",,"151a7829-045f-4dc2-8c26-24d75f6bdd7a","017fb58e-974d-4e9b-9cc9-766f9005ca41",,,
"d266c2fe-63cc-464a-9427-dc4cd7c1ef41","James Wesley Rawles","2021-12-16T18:47:57.9601505",0,"[]",1,"1::0:True:False:0:","2021-12-16T18:43:12.5881401","2022-02-03T01:58:05.772949",,"151a7829-045f-4dc2-8c26-24d75f6bdd7a","01817e2c-4065-4f5a-b38b-16d7f60a632b",,,
"d266c2fe-63cc-464a-9427-dc4cd7c1ef41","Bill Huizenga","2021-12-15T22:10:42.2076266",0,"[]",1,"1::0:True:False:0:","2021-12-15T22:10:36.4801283","2022-01-08T17:24:15.4418116","9e007ea0-cdb9-494c-b8b6-fde15f3a7494","151a7829-045f-4dc2-8c26-24d75f6bdd7a","018feabf-6088-4097-a06c-eb39fd6b3c53",,,
"d266c2fe-63cc-464a-9427-dc4cd7c1ef41","Whitney Shepardson",,0,"[]",1,"1::0:False:False:0:","2021-12-13T02:04:18.5616636","2022-02-03T20:01:47.405192",,"151a7829-045f-4dc2-8c26-24d75f6bdd7a","01b0fd85-023e-46f0-aefe-f2f75b05a469",,,
"d266c2fe-63cc-464a-9427-dc4cd7c1ef41","Donald Tresidder","2021-12-26T20:51:34.2522537",0,"[]",1,"1::0:True:False:0:","2021-12-26T20:51:28.0807541","2022-02-03T20:17:21.3416922",,"151a7829-045f-4dc2-8c26-24d75f6bdd7a","01b9fc8b-df09-410d-80f0-aa454be63804",,,
"d266c2fe-63cc-464a-9427-dc4cd7c1ef41","George Weigel","2022-02-04T04:13:06.4380785",0,"[]",1,"1::0:True:False:0:","2021-12-16T18:49:00.9871428","2022-02-04T04:15:11.2285782",,"151a7829-045f-4dc2-8c26-24d75f6bdd7a","01c2636d-ba27-4ebc-bef6-3d60609fbddb",,,
"d266c2fe-63cc-464a-9427-dc4cd7c1ef41","Mary Pride","2021-12-20T15:31:00.5765531",0,"[]",1,"1::0:True:False:0:","2021-12-15T15:24:57.6891274","2022-02-03T20:18:31.3301921",,"151a7829-045f-4dc2-8c26-24d75f6bdd7a","0210aedb-aaf4-48cc-8777-9f2239e9fd09",,,
"d266c2fe-63cc-464a-9427-dc4cd7c1ef41","Marilyn Hickey",,0,"[]",1,"1::0:False:False:0:","2021-12-15T00:49:27.7286267","2022-02-03T20:05:00.910192",,"151a7829-045f-4dc2-8c26-24d75f6bdd7a","023b0233-8c83-41e6-a3b7-14b7d969b468",,,
"d266c2fe-63cc-464a-9427-dc4cd7c1ef41","Peter Hurkos","2022-01-15T00:36:17.7146416",0,"[]",1,"1::0:True:False:0:","2022-01-15T00:36:11.0091417","2022-01-15T00:36:18.2246408","9e007ea0-cdb9-494c-b8b6-fde15f3a7494","151a7829-045f-4dc2-8c26-24d75f6bdd7a","024925ad-6d7a-4626-bf97-ffba025bcd4c",,,
"d266c2fe-63cc-464a-9427-dc4cd7c1ef41","Lessing J. Rosenwald","2022-01-31T20:35:05.9406587",0,"[]",1,"1::0:True:False:0:","2022-01-31T20:34:59.8091594","2022-01-31T20:35:07.1896584",,"151a7829-045f-4dc2-8c26-24d75f6bdd7a","024eadc7-f00f-4676-8bf4-e720bb5cd716",,,
"d266c2fe-63cc-464a-9427-dc4cd7c1ef41","Rudolph Steiner","2022-01-14T19:25:20.9911411",0,"[]",1,"1::0:True:False:0:","2021-12-18T21:54:56.2169139","2022-02-03T01:21:25.6229494",,"151a7829-045f-4dc2-8c26-24d75f6bdd7a","02547e00-d5bc-499e-a035-13aea4ac1a98",,,
"7b79e690-faaf-404a-982c-fad8b35868f2","Miami University","2022-01-13T05:49:52.2383197",0,"[]",1,"1::0:True:False:0:","2022-01-13T05:49:49.4258037","2022-01-13T05:50:03.1253096","9e007ea0-cdb9-494c-b8b6-fde15f3a7494","151a7829-045f-4dc2-8c26-24d75f6bdd7a","0289489a-6e90-464c-99f4-3e937e8af42b",,,
"d266c2fe-63cc-464a-9427-dc4cd7c1ef41","Wassily Kandinsky","2022-01-24T20:09:52.6200432",0,"[]",1,"1::0:True:False:0:","2022-01-24T20:09:47.4380437","2022-01-24T20:09:53.9570444",,"151a7829-045f-4dc2-8c26-24d75f6bdd7a","02bb51ad-5ea9-4274-a9e6-fcd1f38762b1",,,
"562165bf-44e4-4f29-a84f-c6119270d481","Witherspoon Institute","2021-12-21T22:12:53.3010943",0,"[]",1,"1::0:True:False:0:","2021-12-16T19:22:49.46864","2022-01-07T20:40:58.258923","9e007ea0-cdb9-494c-b8b6-fde15f3a7494","151a7829-045f-4dc2-8c26-24d75f6bdd7a","02d0cfd8-0304-46af-92b3-9520069cdfb9",,,
"d266c2fe-63cc-464a-9427-dc4cd7c1ef41","Herb Pardes","2021-12-26T19:53:44.5647593",0,"[]",1,"1::0:True:False:0:","2021-12-26T19:53:40.9242529","2022-02-03T00:55:07.6334473",,"151a7829-045f-4dc2-8c26-24d75f6bdd7a","02d7bed3-1ec6-416c-84c4-550455d46846",,,
"d266c2fe-63cc-464a-9427-dc4cd7c1ef41","Karen Fann","2022-02-04T04:47:44.938579",0,"[]",1,"1::0:True:False:0:","2022-01-12T22:26:25.64678","2022-02-04T04:47:47.5020785",,"151a7829-045f-4dc2-8c26-24d75f6bdd7a","02da2e23-6754-460c-8a73-09377449d96d",,,
,"Colorado","2022-01-07T21:12:47.9964224",0,"[]",1,"1::0:False:False:0:","2021-12-02T22:52:57.6835398","2021-12-02T22:52:57.6835398","9e007ea0-cdb9-494c-b8b6-fde15f3a7494","151a7829-045f-4dc2-8c26-24d75f6bdd7a","02e348eb-85df-4a80-b42b-a6fd65f6c430","2022-01-07T21:13:09.1034223","2022-01-07T21:13:09.1034223",
"d266c2fe-63cc-464a-9427-dc4cd7c1ef41","Joe Rogan","2022-02-04T04:44:00.2210795",0,"[]",1,"1::0:True:False:0:","2022-01-08T18:35:19.4623023","2022-02-04T04:44:02.9655789",,"151a7829-045f-4dc2-8c26-24d75f6bdd7a","02e4e12c-68ea-4e15-9596-bddd751a85f4",,,
"d266c2fe-63cc-464a-9427-dc4cd7c1ef41","Roger Schank","2022-01-14T20:23:44.7386411",0,"[]",1,"1::0:True:False:0:","2022-01-14T20:23:39.9511407","2022-01-14T20:23:45.5956428","9e007ea0-cdb9-494c-b8b6-fde15f3a7494","151a7829-045f-4dc2-8c26-24d75f6bdd7a","03042cf6-f96e-4ea9-b157-0d8d6e56e6a2",,,
"7b79e690-faaf-404a-982c-fad8b35868f2","Eton College","2022-01-08T19:51:41.6308032",0,"[]",1,"1::0:True:False:0:","2022-01-08T19:51:29.442803","2022-01-08T19:51:43.4293025","9e007ea0-cdb9-494c-b8b6-fde15f3a7494","151a7829-045f-4dc2-8c26-24d75f6bdd7a","0313422c-ea45-4ba8-a668-2e98646f501b",,,
"d266c2fe-63cc-464a-9427-dc4cd7c1ef41","Timothy Tennent","2021-12-15T20:33:40.4931276",0,"[]",1,"1::0:True:False:0:","2021-12-15T20:33:37.7331272","2022-02-04T03:30:51.7305793",,"151a7829-045f-4dc2-8c26-24d75f6bdd7a","03551d8c-b144-4026-9388-60cec56a4cb1",,,
,"Minnesota",,0,"[]",4,"8::0:False:False:0:","2022-01-09T08:35:07.6528047","2022-01-09T08:35:07.6528047","9e007ea0-cdb9-494c-b8b6-fde15f3a7494","151a7829-045f-4dc2-8c26-24d75f6bdd7a","037a0323-039e-4c18-a394-830a92ee2750",,,
"562165bf-44e4-4f29-a84f-c6119270d481","National Vanguard","2021-12-20T22:27:17.6890528",0,"[]",1,"1::0:True:False:0:","2021-12-20T22:27:14.5345547","2022-02-03T02:28:54.3234464",,"151a7829-045f-4dc2-8c26-24d75f6bdd7a","0393d1d1-e408-4496-8e55-ac0451205633",,,
,"Arizona Legislative Branch","2022-01-12T22:37:23.3457799",0,"[]",1,"1::0:False:False:0:","2022-01-12T22:34:52.2957815","2022-01-12T22:34:52.2957815","9e007ea0-cdb9-494c-b8b6-fde15f3a7494","151a7829-045f-4dc2-8c26-24d75f6bdd7a","039b3a35-e78f-405d-ae74-31d67ea0f77e","2022-01-12T22:37:23.5687813","2022-01-12T22:37:23.5687813",
"d266c2fe-63cc-464a-9427-dc4cd7c1ef41","Normen E. Rosenthal","2021-12-26T19:55:46.2507543",0,"[]",1,"1::0:True:False:0:","2021-12-26T19:55:37.5647527","2022-02-03T00:55:23.5454462",,"151a7829-045f-4dc2-8c26-24d75f6bdd7a","03a42b2f-0dad-4cf1-9153-34527d0d3bfc",,,
"d266c2fe-63cc-464a-9427-dc4cd7c1ef41","W. Reece Smith Jr.","2022-01-13T06:00:11.8868034",0,"[]",1,"1::0:True:False:0:","2022-01-13T05:55:44.1913052","2022-01-13T06:10:02.3843036","9e007ea0-cdb9-494c-b8b6-fde15f3a7494","151a7829-045f-4dc2-8c26-24d75f6bdd7a","03b77d87-779c-4da6-907c-024185283020",,,
"d266c2fe-63cc-464a-9427-dc4cd7c1ef41","Magnus Malan","2022-02-04T05:00:18.4890791",0,"[]",1,"1::0:True:False:0:","2021-12-20T21:25:15.5890536","2022-02-04T04:54:22.1490788",,"151a7829-045f-4dc2-8c26-24d75f6bdd7a","03d02e11-5b31-4a8f-99d9-19e246592d49",,,
"d266c2fe-63cc-464a-9427-dc4cd7c1ef41","Humphrey Bogart","2021-12-18T23:38:30.9244145",0,"[]",1,"1::0:True:False:0:","2021-12-18T23:38:28.0359134","2022-02-03T01:48:37.1854469",,"151a7829-045f-4dc2-8c26-24d75f6bdd7a","03e32a27-813d-4596-8960-2d838aa00610",,,
"d266c2fe-63cc-464a-9427-dc4cd7c1ef41","Henry Steel Olcott","2022-01-15T05:25:12.3463813",0,"[]",1,"1::0:True:False:0:","2021-12-18T22:02:49.1744146","2022-01-09T04:36:52.6738035","9e007ea0-cdb9-494c-b8b6-fde15f3a7494","151a7829-045f-4dc2-8c26-24d75f6bdd7a","03f012c8-d9bd-40f4-8b30-753bedcc7c19",,,
"3595ecca-9dd8-49f0-913d-06b2efb814fc","Centers for Medicare & Medicaid Services (CMS)","2022-02-04T01:59:14.5255783",0,"[]",1,"1::0:True:False:0:","2021-12-20T16:25:39.2915538","2022-02-04T01:59:43.4045792",,"151a7829-045f-4dc2-8c26-24d75f6bdd7a","04068d39-ce57-4540-9726-8d1244216c44",,,
"d266c2fe-63cc-464a-9427-dc4cd7c1ef41","Leslie F. Kenne","2021-12-26T20:34:58.9402527",0,"[]",1,"1::0:True:False:0:","2021-12-26T20:34:55.2797535","2022-02-03T20:16:26.9196921",,"151a7829-045f-4dc2-8c26-24d75f6bdd7a","040be4cb-ac5a-4155-b229-f1720e3ad589",,,
"d266c2fe-63cc-464a-9427-dc4cd7c1ef41","James Harvey Robinson","2021-12-19T17:51:27.9660815",0,"[]",1,"1::0:True:False:0:","2021-12-19T17:51:24.9440818","2022-02-04T02:02:25.8160789",,"151a7829-045f-4dc2-8c26-24d75f6bdd7a","04284578-cb00-46ee-89ac-b80f2532d504",,,
"562165bf-44e4-4f29-a84f-c6119270d481","World Bank","2022-01-24T18:09:50.5070407",0,"[]",1,"1::0:True:False:0:","2022-01-24T18:09:47.3525435","2022-01-24T18:10:40.6950445",,"151a7829-045f-4dc2-8c26-24d75f6bdd7a","04429065-3047-4d66-b4ce-2d0845786698",,,
"9dbd97af-4986-41ae-8ebd-d87a8be0a4ab","Church of Satan","2022-02-04T02:25:05.190581",0,"[]",1,"1::0:True:False:0:","2022-01-24T17:31:45.8375436","2022-02-04T02:25:09.0125786",,"151a7829-045f-4dc2-8c26-24d75f6bdd7a","0459c514-9824-4444-b8f5-cdf78f2e27e2",,,
"d266c2fe-63cc-464a-9427-dc4cd7c1ef41","Frank W. Gunsaulus","2022-01-24T20:04:46.0895418",0,"[]",1,"1::0:True:False:0:","2022-01-24T20:04:36.563543","2022-01-24T20:04:46.3400437",,"151a7829-045f-4dc2-8c26-24d75f6bdd7a","0468fdd8-c98f-46e3-b96c-8386d88170b9",,,
"d266c2fe-63cc-464a-9427-dc4cd7c1ef41","Joachim von Ribbentrop","2022-01-08T22:50:58.7573025",0,"[]",1,"1::0:True:False:0:","2022-01-08T22:50:52.9798062","2022-01-08T22:56:39.3803052","9e007ea0-cdb9-494c-b8b6-fde15f3a7494","151a7829-045f-4dc2-8c26-24d75f6bdd7a","047cf350-d8ee-43d2-8005-be685c099cde",,,
"d266c2fe-63cc-464a-9427-dc4cd7c1ef41","Lloyd Shapley","2021-12-26T20:04:44.8647625",0,"[]",1,"1::0:True:False:0:","2021-12-26T20:03:38.8597545","2022-01-13T18:54:02.7101905","9e007ea0-cdb9-494c-b8b6-fde15f3a7494","151a7829-045f-4dc2-8c26-24d75f6bdd7a","048f45d3-8b2d-48f4-9a1a-a2aea0c4bd9a",,,
"562165bf-44e4-4f29-a84f-c6119270d481","Parapsychology Foundation","2022-01-15T01:12:06.2311407",0,"[]",1,"1::0:True:False:0:","2022-01-15T01:04:59.3576776","2022-01-15T01:05:04.0916439","9e007ea0-cdb9-494c-b8b6-fde15f3a7494","151a7829-045f-4dc2-8c26-24d75f6bdd7a","04953d73-f60e-4452-b42b-a5c95b12e564",,,
"d266c2fe-63cc-464a-9427-dc4cd7c1ef41","David King Udall","2021-12-07T02:48:32.6376718",0,"[]",1,"1::0:True:False:0:","2021-12-02T22:34:10.4900403","2022-01-07T21:09:42.280923","9e007ea0-cdb9-494c-b8b6-fde15f3a7494","151a7829-045f-4dc2-8c26-24d75f6bdd7a","04aa9d21-2d51-47a3-979d-b26c44220c9a",,,
"d266c2fe-63cc-464a-9427-dc4cd7c1ef41","John Sanborn Phillips","2022-02-04T04:45:42.3505882",0,"[]",1,"1::0:True:False:0:","2021-12-20T21:29:22.1110534","2022-02-04T04:45:44.7025791",,"151a7829-045f-4dc2-8c26-24d75f6bdd7a","04cd46cf-8eb5-42e4-a4fe-8e1f2c8156db",,,
"d266c2fe-63cc-464a-9427-dc4cd7c1ef41","Cal Thomas","2022-02-01T16:57:14.9052168",0,"[]",1,"1::0:True:False:0:","2022-02-01T16:57:11.7337099","2022-02-01T16:57:15.3667082",,"151a7829-045f-4dc2-8c26-24d75f6bdd7a","0512f3a3-296f-4123-90d2-78386e1c990b",,,
"d266c2fe-63cc-464a-9427-dc4cd7c1ef41","Carl Benjamin","2022-01-09T08:51:59.0058028",0,"[]",1,"1::0:True:False:0:","2022-01-09T08:51:49.2378045","2022-01-09T08:52:08.1083025","9e007ea0-cdb9-494c-b8b6-fde15f3a7494","151a7829-045f-4dc2-8c26-24d75f6bdd7a","0527e1f5-5f48-403a-af9e-e6f95a180217",,,
"562165bf-44e4-4f29-a84f-c6119270d481","Victoria’s Secret","2022-01-14T20:33:25.5471576",0,"[]",1,"1::0:True:False:0:","2022-01-14T20:33:22.6121411","2022-01-14T20:33:26.9096588","9e007ea0-cdb9-494c-b8b6-fde15f3a7494","151a7829-045f-4dc2-8c26-24d75f6bdd7a","052aaa2f-98cf-406f-9046-519f1fe22e0d",,,
"709d6d60-467b-4e7e-8477-8fc17a00e695","Hermeneutics","2022-01-09T07:31:42.9113034",0,"[]",1,"1::0:True:False:0:","2022-01-09T07:31:39.9628052","2022-01-09T07:32:13.0773027","9e007ea0-cdb9-494c-b8b6-fde15f3a7494","151a7829-045f-4dc2-8c26-24d75f6bdd7a","0530b7a2-c29e-4370-8118-55572f065f89",,,
"3595ecca-9dd8-49f0-913d-06b2efb814fc","United States Military Academy","2022-01-24T19:11:26.9685411",0,"[]",1,"1::0:True:False:0:","2022-01-24T19:10:40.6680436","2022-01-24T19:10:44.1760485",,"151a7829-045f-4dc2-8c26-24d75f6bdd7a","0564b266-6009-4551-b2c9-940cd7fc06b0",,,
"d266c2fe-63cc-464a-9427-dc4cd7c1ef41","William Henry Chamberlin","2022-02-03T00:36:41.4294468",0,"[]",1,"1::0:True:False:0:","2022-02-01T15:57:01.4197094","2022-02-04T02:05:08.4935779",,"151a7829-045f-4dc2-8c26-24d75f6bdd7a","0569264f-91c9-40df-9866-e59df2505d79",,,
"d266c2fe-63cc-464a-9427-dc4cd7c1ef41","Fiona Hill","2022-01-07T20:16:55.9629231",0,"[]",1,"1::0:True:False:0:","2022-01-07T20:16:47.0739234","2022-01-07T20:36:47.9184234","9e007ea0-cdb9-494c-b8b6-fde15f3a7494","151a7829-045f-4dc2-8c26-24d75f6bdd7a","0582b39d-4d02-4909-bc24-0fd78213cf16",,,
"d266c2fe-63cc-464a-9427-dc4cd7c1ef41","Howard Buffett","2022-01-09T01:28:15.3533052",0,"[]",1,"1::0:True:False:0:","2022-01-09T01:28:11.2053034","2022-01-09T01:31:14.5158053","9e007ea0-cdb9-494c-b8b6-fde15f3a7494","151a7829-045f-4dc2-8c26-24d75f6bdd7a","0593b151-2281-4c32-af27-47b46e98cc67",,,
"7b79e690-faaf-404a-982c-fad8b35868f2","Dalton School","2022-01-24T21:20:56.6015513",0,"[]",1,"1::0:True:False:0:","2022-01-24T17:21:33.8100429","2022-01-24T20:22:57.2065427",,"151a7829-045f-4dc2-8c26-24d75f6bdd7a","05ac3f66-5c6d-4ff2-9a02-0df6fe814de6",,,
"d266c2fe-63cc-464a-9427-dc4cd7c1ef41","Artur Axmann","2022-02-03T02:43:47.8594466",0,"[]",1,"1::0:True:False:0:","2022-01-08T20:59:42.7668046","2022-02-03T02:44:16.1269468",,"151a7829-045f-4dc2-8c26-24d75f6bdd7a","05b20886-0b58-4f3e-a649-d11dd2ff9597",,,
"d266c2fe-63cc-464a-9427-dc4cd7c1ef41","Alvin York","2022-02-03T01:46:28.1224462",0,"[]",1,"1::0:True:False:0:","2021-12-18T23:38:41.3424136","2022-02-03T01:46:42.4754471",,"151a7829-045f-4dc2-8c26-24d75f6bdd7a","05b265fe-2355-48ee-918c-4daeab20f3ef",,,
"562165bf-44e4-4f29-a84f-c6119270d481","Young Americans for Freedom","2022-02-01T16:44:00.8522088",0,"[]",1,"1::0:True:False:0:","2021-12-16T03:57:22.7771271","2022-01-07T21:13:52.699923","9e007ea0-cdb9-494c-b8b6-fde15f3a7494","151a7829-045f-4dc2-8c26-24d75f6bdd7a","05c5fe0e-a152-4384-88d9-60e808e39a80",,,
"d266c2fe-63cc-464a-9427-dc4cd7c1ef41","Pierre Vial","2021-12-20T22:48:42.5435528",0,"[]",1,"1::0:True:False:0:","2021-12-20T22:48:39.6880529","2022-02-04T02:55:50.0280788",,"151a7829-045f-4dc2-8c26-24d75f6bdd7a","05cee6d7-cc3e-4b81-96cf-5de4ae950c54",,,
