"ThoughtIdA","ThoughtIdB","Kind","Relation","Direction","Meaning","Thickness","CreationDateTime","ModificationDateTime","SyncSentId","BrainId","Id","TypeId","Name"
"d4606130-674e-46d2-b384-9379ab414207","878b4052-9132-40c6-950f-e3ec0e5775b3",1,1,-1,1,-1,"2022-01-08T18:53:54.8583025","2022-01-08T18:54:00.0348044","9e007ea0-cdb9-494c-b8b6-fde15f3a7494","151a7829-045f-4dc2-8c26-24d75f6bdd7a","82c6d2b8-4a12-426c-ab4b-ac92020e32da","9bf9f3bf-f3e2-4b79-ad98-65b1466e40b7",
"74a06825-b9c1-4400-8825-aaf8359d9d9d","3638b405-59a9-43bb-bd8c-3dc7700b8ef9",1,1,-1,1,-1,"2021-12-15T18:30:02.8821268","2022-02-03T02:03:01.4289465",,"151a7829-045f-4dc2-8c26-24d75f6bdd7a","82c86d9a-5670-4e66-85d2-67a68d4a47bb","2656bdc6-a769-4ec5-b47f-12f4a5c12e15",
"6ca3541b-e2bf-47f1-b8e3-aebce70df1d3","7e52dcab-d925-425b-9d51-78ebb6505f46",1,1,-1,1,-1,"2021-12-21T21:55:46.7450937","2021-12-21T21:55:46.7450937","9e007ea0-cdb9-494c-b8b6-fde15f3a7494","151a7829-045f-4dc2-8c26-24d75f6bdd7a","82ca0094-e3be-42e4-b8b8-cdd6f81dc0dc",,
"d266c2fe-63cc-464a-9427-dc4cd7c1ef41","0cafaa4c-ad70-4c75-9b09-5fda4ccbc073",1,1,-1,2,-1,"2022-01-07T20:36:47.9219225","2022-01-07T20:36:47.9219225","9e007ea0-cdb9-494c-b8b6-fde15f3a7494","151a7829-045f-4dc2-8c26-24d75f6bdd7a","82cf6943-5293-4885-b98e-ae1b37a746fd",,
"709d6d60-467b-4e7e-8477-8fc17a00e695","bf8e0072-9a05-45e0-a354-fb976710761f",1,1,-1,2,-1,"2022-02-03T20:09:45.5676933","2022-02-03T20:09:45.5676933",,"151a7829-045f-4dc2-8c26-24d75f6bdd7a","82d2f024-f228-4fcc-b512-35463dfd158c",,
"d266c2fe-63cc-464a-9427-dc4cd7c1ef41","6bcddf6d-2bc6-4e3c-b225-21075a1ab3b5",1,1,-1,2,-1,"2022-02-03T01:18:01.2659462","2022-02-04T02:42:15.2860782",,"151a7829-045f-4dc2-8c26-24d75f6bdd7a","82ea30b6-ec0b-4f4e-8b4d-9b7083b07fa5",,
"10c5cd54-f1cc-40a2-b3aa-5e26ecd0ef1e","44e0fc70-882e-466c-8597-61d24c89eb74",1,1,-1,1,-1,"2021-12-16T18:29:50.5756401","2022-02-04T02:45:49.7410788",,"151a7829-045f-4dc2-8c26-24d75f6bdd7a","82f255e9-d65b-460b-931a-010590ef8a60","2656bdc6-a769-4ec5-b47f-12f4a5c12e15",
"5c65df3a-63cb-44d1-9ca3-a1ea52bb90ca","9b41214a-cce0-4034-b4cb-bb7e12cc4fa4",1,1,-1,1,-1,"2022-02-04T03:34:07.5990781","2022-02-04T03:34:29.6055788",,"151a7829-045f-4dc2-8c26-24d75f6bdd7a","830302ba-f384-44b9-88dc-f9c5e60713d3",,
"72e669df-80d2-45eb-977a-c096e2ba2760","1edc3659-45e6-442f-a48f-08ac5a927e1a",1,1,-1,1,-1,"2021-12-15T03:23:17.4041271","2022-02-03T19:54:06.4321932",,"151a7829-045f-4dc2-8c26-24d75f6bdd7a","830a9564-2bfb-466d-9edf-e1314c5e87b8","2656bdc6-a769-4ec5-b47f-12f4a5c12e15",
"81424296-655d-4e88-9a35-9d06a26f81b9","5aff7574-1b9f-48a7-bb34-3cbf76e47749",1,1,-1,1,-1,"2022-01-14T22:10:18.6191412","2022-01-14T22:10:23.2281409","9e007ea0-cdb9-494c-b8b6-fde15f3a7494","151a7829-045f-4dc2-8c26-24d75f6bdd7a","830b3f29-e0cb-4eed-bc18-4af5b8e72c48","0a1d0608-8f79-4500-9748-345475ac4238",
"4a088e54-f46e-49c0-ba0a-e10d3a11ba12","7d51181e-3ae7-4e20-ab6b-8af15b83fab3",1,1,-1,1,-1,"2021-12-20T22:44:31.7070531","2022-02-04T05:08:42.1505788",,"151a7829-045f-4dc2-8c26-24d75f6bdd7a","830b52f4-1055-49b1-97fe-8594465cfd50","0a1d0608-8f79-4500-9748-345475ac4238",
"cc58f4eb-8730-49cd-af82-124d8480fabc","99cfc14d-5bf5-4962-8c13-2f0fb1e7a5fe",1,1,-1,1,-1,"2022-02-03T00:59:56.4619467","2022-02-03T01:00:01.3364459",,"151a7829-045f-4dc2-8c26-24d75f6bdd7a","830cb701-d586-4a77-81a1-27f763641195","2656bdc6-a769-4ec5-b47f-12f4a5c12e15",
"b6f5de38-ccc4-4f88-afbf-ad36383af3de","89e98b1b-2882-4488-a4d6-c4ba524f832b",1,1,-1,1,-1,"2021-12-15T18:15:01.2531271","2021-12-15T18:15:01.2531271","9e007ea0-cdb9-494c-b8b6-fde15f3a7494","151a7829-045f-4dc2-8c26-24d75f6bdd7a","830d2da2-77ec-468a-86dc-f1e8e32b3125",,
"23c2f5f9-2d0d-4232-a46e-4cba56945b41","8b8fe606-8948-497b-97c2-218ecea4d83c",1,1,-1,1,-1,"2022-02-01T16:28:39.570709","2022-02-01T16:28:43.5747097",,"151a7829-045f-4dc2-8c26-24d75f6bdd7a","830e5b62-cb81-453d-93a6-d2369c7e9269","2656bdc6-a769-4ec5-b47f-12f4a5c12e15",
"d266c2fe-63cc-464a-9427-dc4cd7c1ef41","16dc266e-79d5-4dad-82d3-c9245108bdd3",1,1,-1,2,-1,"2022-02-03T01:18:13.8449474","2022-02-04T02:42:11.0755792",,"151a7829-045f-4dc2-8c26-24d75f6bdd7a","831da6ff-89ef-4e33-8e05-64fc025a10c2",,
"efab01de-465e-4f98-b508-b66efe0a1137","2b41b685-529d-4f61-a103-bf04b7158c60",1,1,-1,1,-1,"2021-12-19T20:11:40.6795809","2022-01-07T19:32:47.796423","9e007ea0-cdb9-494c-b8b6-fde15f3a7494","151a7829-045f-4dc2-8c26-24d75f6bdd7a","83239606-bc00-4aa5-9a94-5ca88c108ff1","00000000-0000-0000-0000-000000000000",
"5cfc98fe-d415-4ef0-99ef-ad08383e775c","0569264f-91c9-40df-9866-e59df2505d79",1,1,-1,1,-1,"2022-02-01T15:57:47.2137314","2022-02-01T15:57:51.0582097",,"151a7829-045f-4dc2-8c26-24d75f6bdd7a","83281e9a-da65-4e29-9296-d713ea7ea0ab","2656bdc6-a769-4ec5-b47f-12f4a5c12e15",
"26133b73-c8a1-4192-b182-be5c972ee25d","60c7a1de-409c-40f6-8d0e-db55eb08ea46",1,1,-1,1,-1,"2022-01-09T03:09:41.6603053","2022-02-01T16:07:47.8097197",,"151a7829-045f-4dc2-8c26-24d75f6bdd7a","83295093-aac6-4a48-9629-9ff32bc63cec","2656bdc6-a769-4ec5-b47f-12f4a5c12e15",
"f0b4c91c-8db9-40ee-8a44-26492d78dbed","3fc821de-1e0a-41bd-b349-e3f0add69b86",1,1,-1,1,-1,"2022-01-09T07:32:36.3228029","2022-01-09T07:32:51.4373043","9e007ea0-cdb9-494c-b8b6-fde15f3a7494","151a7829-045f-4dc2-8c26-24d75f6bdd7a","832ee94e-076b-4d63-aab9-8e5fc4c55443","2656bdc6-a769-4ec5-b47f-12f4a5c12e15",
"b4932e97-4621-4a2d-b6e8-3c257cef4d82","572011ff-f3f3-4074-a36a-a7b5b816c26f",1,1,-1,5,-1,"2022-01-24T15:31:59.1335417","2022-01-24T15:31:59.1335417",,"151a7829-045f-4dc2-8c26-24d75f6bdd7a","833fbe19-35ee-45aa-8026-0881a7f57b71",,
"d266c2fe-63cc-464a-9427-dc4cd7c1ef41","e46d54ef-8d46-4be7-84bb-9ab839719aa5",1,1,-1,2,-1,"2022-02-04T05:13:17.8940784","2022-02-04T05:13:17.8940784",,"151a7829-045f-4dc2-8c26-24d75f6bdd7a","8347800f-6854-4346-ac22-fe18e5fcd53c",,
"3595ecca-9dd8-49f0-913d-06b2efb814fc","6a9b8538-af50-4bf7-a314-3db25b2b9535",1,1,-1,2,-1,"2022-01-24T16:44:25.7750419","2022-01-24T16:44:25.7750419",,"151a7829-045f-4dc2-8c26-24d75f6bdd7a","834b9650-a2d0-4d03-9e10-8a96e81fa4fd",,
"7f99165b-8d57-4a22-bc05-3d573b319c51","15ce912c-f91c-4ab7-9547-9a058f6f94fe",1,1,-1,1,-1,"2022-02-04T02:47:38.8315782","2022-02-04T02:48:28.586578",,"151a7829-045f-4dc2-8c26-24d75f6bdd7a","834e65a5-6f9b-44f6-97f0-517c8805e704","2656bdc6-a769-4ec5-b47f-12f4a5c12e15",
"b4932e97-4621-4a2d-b6e8-3c257cef4d82","61f89d17-8130-459f-a628-0d83d181c41f",1,1,-1,5,-1,"2022-01-13T06:10:10.5008197","2022-01-13T06:10:10.5008197","9e007ea0-cdb9-494c-b8b6-fde15f3a7494","151a7829-045f-4dc2-8c26-24d75f6bdd7a","836130da-bc2d-4b9a-b58a-b86203699ee7",,
"d266c2fe-63cc-464a-9427-dc4cd7c1ef41","4ae49cf1-ef8b-42ed-af2b-0d913f8633ff",1,1,-1,2,-1,"2022-02-04T04:04:49.6645782","2022-02-04T04:04:49.6645782",,"151a7829-045f-4dc2-8c26-24d75f6bdd7a","8363c5aa-0ca4-4f28-806b-b841f59afd3e",,
"bee65b54-9b30-4efd-9760-26a68735e34f","4afa2f60-e625-4b2b-ba0f-713cca2d52c9",1,1,-1,1,-1,"2021-12-26T23:02:23.5767531","2021-12-26T23:02:23.5767531","9e007ea0-cdb9-494c-b8b6-fde15f3a7494","151a7829-045f-4dc2-8c26-24d75f6bdd7a","83659791-91dc-4300-9d31-e5e1838843f1",,
"64ef1be3-9ac0-4ff4-aa68-7c849946bf78","2af7d978-43f6-40c6-b57c-c5c859a34ab2",1,1,-1,5,-1,"2022-01-09T04:48:45.2178024","2022-01-09T04:48:45.2178024","9e007ea0-cdb9-494c-b8b6-fde15f3a7494","151a7829-045f-4dc2-8c26-24d75f6bdd7a","8365b370-746f-430d-a30d-2193da31aef3",,
"b7de007f-575e-4821-8582-9e5304b97846","c4dce002-a31b-41fc-8a2f-221075814e81",1,1,-1,1,-1,"2021-12-15T03:34:52.5681272","2021-12-15T03:34:52.5681272","9e007ea0-cdb9-494c-b8b6-fde15f3a7494","151a7829-045f-4dc2-8c26-24d75f6bdd7a","837243bb-391c-4f95-9ffb-296f31c77457",,
"d266c2fe-63cc-464a-9427-dc4cd7c1ef41","e2d84e5c-87dd-41a9-9abe-79716dfdb858",1,1,-1,2,-1,"2022-02-04T02:59:50.1415793","2022-02-04T02:59:50.1415793",,"151a7829-045f-4dc2-8c26-24d75f6bdd7a","8372beb1-3a47-4c7a-8e2e-39cf3d6fc38f",,
"d266c2fe-63cc-464a-9427-dc4cd7c1ef41","44608454-68a3-41d7-af12-afb3ef53a1b6",1,1,-1,2,-1,"2022-02-03T19:58:04.2901926","2022-02-03T19:58:04.2901926",,"151a7829-045f-4dc2-8c26-24d75f6bdd7a","83737d0b-f8bc-48cf-9f83-322cd67fefbd",,
"549707c2-969e-42cb-becf-4b40523ec658","eecfd68c-0f43-43c3-9ef5-f6b2028be164",1,1,-1,1,-1,"2021-12-15T03:08:57.5781281","2022-02-03T01:19:18.3349467",,"151a7829-045f-4dc2-8c26-24d75f6bdd7a","83780c46-1a0e-4753-9556-fc865e6d2351","2656bdc6-a769-4ec5-b47f-12f4a5c12e15",
"2a9c2740-f93a-41f7-9960-22f32746745b","edf0e430-88e3-401e-915c-aca239d3e22d",1,1,-1,1,-1,"2021-12-21T21:46:58.8555935","2022-01-24T22:49:33.5715423",,"151a7829-045f-4dc2-8c26-24d75f6bdd7a","837fd6d7-403c-4759-b876-588bbe493f15","0a1d0608-8f79-4500-9748-345475ac4238",
"c9051312-293e-43b4-b89b-f5441ee4b305","10220756-8fc4-498d-9ad2-9513b281a3f7",1,1,-1,5,-1,"2022-02-01T15:40:32.4602096","2022-02-01T15:40:32.4602096",,"151a7829-045f-4dc2-8c26-24d75f6bdd7a","83985a8c-a39e-4daa-b843-92510f2abb73",,
"1864fbcd-3ec3-458c-88ed-71980ecf7251","8b294941-a98c-4906-9fa2-071bb2d2c7cc",1,1,-1,5,-1,"2022-01-08T17:23:31.3308018","2022-01-08T17:23:31.3308018","9e007ea0-cdb9-494c-b8b6-fde15f3a7494","151a7829-045f-4dc2-8c26-24d75f6bdd7a","83990f7e-1af2-40cb-9367-8df9e283ef41",,
"d266c2fe-63cc-464a-9427-dc4cd7c1ef41","bcc14759-2e2b-422e-a8ac-8f88f7bacf42",1,1,-1,2,-1,"2022-02-03T01:33:03.0364468","2022-02-03T01:33:03.0364468",,"151a7829-045f-4dc2-8c26-24d75f6bdd7a","839b8029-c395-4a02-9523-9777eaac4842",,
"ead86dad-f0dd-41c8-af89-be1965e645ee","367b82fb-2a58-4355-a8ae-5413f6193a92",1,1,-1,5,-1,"2022-01-08T21:19:47.5823036","2022-01-08T21:19:47.5823036","9e007ea0-cdb9-494c-b8b6-fde15f3a7494","151a7829-045f-4dc2-8c26-24d75f6bdd7a","83b2bcaa-dfda-4798-bc6f-44f8acc86529",,
"b4932e97-4621-4a2d-b6e8-3c257cef4d82","6a06e9d4-7460-4d76-a19d-f1a43b152dcf",1,1,-1,5,-1,"2022-01-07T21:18:40.6554228","2022-01-07T21:18:40.6554228","9e007ea0-cdb9-494c-b8b6-fde15f3a7494","151a7829-045f-4dc2-8c26-24d75f6bdd7a","83b9ac5d-f947-46cf-b755-e76dab3c0a9e",,
"da9295d1-30b0-4e7f-baa7-7773b5538d80","88fee953-99be-485a-ac4f-d3ac85afb261",1,1,-1,1,-1,"2022-01-14T22:48:48.217641","2022-01-14T22:48:58.2771407","9e007ea0-cdb9-494c-b8b6-fde15f3a7494","151a7829-045f-4dc2-8c26-24d75f6bdd7a","83baba33-b5e0-4cbd-8974-c08c7f58604c","0a1d0608-8f79-4500-9748-345475ac4238",
"d6cc7a5f-e371-4574-8f71-aad134449580","d728a22e-1c12-4531-bb08-ec4c614416f6",1,1,-1,1,-1,"2022-01-07T20:10:53.7044234","2022-02-03T20:22:54.3741923",,"151a7829-045f-4dc2-8c26-24d75f6bdd7a","83bb3a84-1418-4c1a-9cbc-182d8011494c","2656bdc6-a769-4ec5-b47f-12f4a5c12e15",
"cfd3aaf9-bb55-4a69-b8f2-ee072dd443b8","5a648b3e-0535-4655-a050-220975fa5a61",1,1,-1,1,-1,"2021-12-20T16:25:15.2090532","2021-12-20T16:25:15.2090532","9e007ea0-cdb9-494c-b8b6-fde15f3a7494","151a7829-045f-4dc2-8c26-24d75f6bdd7a","83c1058b-5d06-43aa-b30c-17bd868628c7",,
"4898be9c-186e-4284-9cd0-a2c52a09666c","32909ae2-3d4d-43f4-bc68-5572ef4f988f",1,1,-1,1,-1,"2021-12-20T17:30:48.1260527","2022-01-14T20:12:51.160143","9e007ea0-cdb9-494c-b8b6-fde15f3a7494","151a7829-045f-4dc2-8c26-24d75f6bdd7a","83c1e555-1ca1-47bf-a8f8-a75699384f06","2656bdc6-a769-4ec5-b47f-12f4a5c12e15",
"562165bf-44e4-4f29-a84f-c6119270d481","910dd5d6-17f3-431e-9fe5-88675f4aeb98",1,1,-1,2,-1,"2022-01-31T15:57:06.9446591","2022-01-31T15:57:06.9446591",,"151a7829-045f-4dc2-8c26-24d75f6bdd7a","83cf784d-f9ef-4d23-99f2-9ef7dd33c4d3",,
"b4932e97-4621-4a2d-b6e8-3c257cef4d82","57e8f5d4-ac6c-4bfb-888b-77faa85e4476",1,1,-1,5,-1,"2022-01-13T05:47:20.2378037","2022-01-13T05:47:20.2378037","9e007ea0-cdb9-494c-b8b6-fde15f3a7494","151a7829-045f-4dc2-8c26-24d75f6bdd7a","83d2ad2c-423a-4059-ae7a-87f6db9d1ee0",,
"d266c2fe-63cc-464a-9427-dc4cd7c1ef41","51a47ce4-ef3a-4baf-b313-4b798b08f773",1,1,-1,2,-1,"2022-02-04T02:55:47.6825781","2022-02-04T02:55:47.6825781",,"151a7829-045f-4dc2-8c26-24d75f6bdd7a","83d35ac4-0780-477f-ab09-112dc72ac67e",,
"b4932e97-4621-4a2d-b6e8-3c257cef4d82","a98955e9-7144-464c-b4b6-5c7585201a66",1,1,-1,5,-1,"2022-01-07T21:21:03.8289242","2022-01-07T21:21:03.8289242","9e007ea0-cdb9-494c-b8b6-fde15f3a7494","151a7829-045f-4dc2-8c26-24d75f6bdd7a","83d90869-836b-49a9-8a3b-f64f9582bd04",,
"a3f53b25-bde2-4b45-b369-f1962b21056e","4376117c-884f-44c0-908b-b08ca6761c3c",1,1,-1,1,-1,"2021-12-26T20:57:03.3022542","2022-02-04T02:53:34.04008",,"151a7829-045f-4dc2-8c26-24d75f6bdd7a","83dbb905-df99-4527-b1d7-f2cb39d2a700","2656bdc6-a769-4ec5-b47f-12f4a5c12e15",
"562165bf-44e4-4f29-a84f-c6119270d481","989dd1d9-c2ea-452a-83e8-faa11d36858b",1,1,-1,2,-1,"2022-02-03T02:38:39.3894472","2022-02-03T02:38:39.3894472",,"151a7829-045f-4dc2-8c26-24d75f6bdd7a","83de36f9-4ef8-4067-aa6d-2ac32dee9689",,
"d266c2fe-63cc-464a-9427-dc4cd7c1ef41","e8e765c8-ebf6-4330-a7fe-9a2bcece1ac5",1,1,-1,2,-1,"2022-02-04T04:09:11.6195791","2022-02-04T04:09:11.6195791",,"151a7829-045f-4dc2-8c26-24d75f6bdd7a","83e1ef07-f1ce-4ba5-b34c-1cbac33b675c",,
"d7771b72-cc7a-4436-b92d-89ed8ddad9a4","ad8a31f1-713a-4be9-94eb-34a2ca552844",1,1,-1,2,-1,"2022-01-13T20:12:29.269692","2022-01-13T20:12:29.269692","9e007ea0-cdb9-494c-b8b6-fde15f3a7494","151a7829-045f-4dc2-8c26-24d75f6bdd7a","83fa1845-8831-41d4-b620-e7c57450198e",,
"3cd386e9-1207-4270-ac78-4728bcce3e15","463c8edc-e7b8-4aa5-859e-8500079942ee",1,1,-1,1,-1,"2022-01-14T23:35:26.8081407","2022-01-14T23:35:34.6866418","9e007ea0-cdb9-494c-b8b6-fde15f3a7494","151a7829-045f-4dc2-8c26-24d75f6bdd7a","840393a1-4d0c-4603-a6b0-f6c85907bdbb","2656bdc6-a769-4ec5-b47f-12f4a5c12e15",
"49b42c3b-1a74-46c6-b1d7-ab7c7969a8b9","65f98b5b-d188-406b-9d8d-1256c8ffab50",1,1,-1,2,-1,"2022-02-04T03:38:40.9265787","2022-02-04T03:38:40.9265787",,"151a7829-045f-4dc2-8c26-24d75f6bdd7a","840894b8-04f0-4c54-891c-85787241d204",,
"a3c3816b-09b2-4a33-9246-01b82200746a","4c3b63db-a638-4f39-8c29-8999ed3e5b77",1,1,-1,1,-1,"2021-12-27T20:10:07.0606447","2022-02-03T02:06:58.0754465",,"151a7829-045f-4dc2-8c26-24d75f6bdd7a","8408b67b-bae5-41af-a58e-d059250488a7","2656bdc6-a769-4ec5-b47f-12f4a5c12e15",
"1717443e-b06a-433a-9a7f-02db5c602ce9","ea323f22-cf61-4259-aaac-60c292f32d0c",1,1,-1,1,-1,"2021-12-16T17:10:35.6141397","2022-02-04T02:43:40.4215779",,"151a7829-045f-4dc2-8c26-24d75f6bdd7a","8421a769-7fde-455a-8bc7-f15a16d8f530","2656bdc6-a769-4ec5-b47f-12f4a5c12e15",
"9dbd97af-4986-41ae-8ebd-d87a8be0a4ab","dbb0b3a3-889a-4d57-9a91-efe70427e7eb",1,1,-1,2,-1,"2022-01-08T19:46:12.1588043","2022-01-08T19:46:12.1588043","9e007ea0-cdb9-494c-b8b6-fde15f3a7494","151a7829-045f-4dc2-8c26-24d75f6bdd7a","8423359f-7201-4c83-b7d2-6ae4857bf978",,
"0fca6ed2-601f-4779-a9f5-5602517e6402","9d4c75cf-0ec1-4604-a5c8-72a22efb0cbe",1,1,-1,1,-1,"2022-01-14T22:32:53.4916407","2022-01-14T22:32:58.6166398","9e007ea0-cdb9-494c-b8b6-fde15f3a7494","151a7829-045f-4dc2-8c26-24d75f6bdd7a","8425c831-ef2a-4403-b2a8-87bc6f8f6864","2656bdc6-a769-4ec5-b47f-12f4a5c12e15",
"d266c2fe-63cc-464a-9427-dc4cd7c1ef41","fa7e7c56-39fd-46a0-a598-dc511ed4c9a5",1,1,-1,2,-1,"2022-02-04T05:25:12.2795792","2022-02-04T05:25:12.2795792",,"151a7829-045f-4dc2-8c26-24d75f6bdd7a","8426a9f4-e903-45d6-8657-f322fad03527",,
"dbb0b3a3-889a-4d57-9a91-efe70427e7eb","b3766a59-be6e-4260-ae11-fe0b41218197",1,1,-1,1,-1,"2021-12-15T20:27:14.3441268","2021-12-15T20:27:14.3441268","9e007ea0-cdb9-494c-b8b6-fde15f3a7494","151a7829-045f-4dc2-8c26-24d75f6bdd7a","8432706f-add0-4b0f-ac40-71761d5c34aa",,
"28d2e6fd-a796-4d6f-b5fa-78dc5cc07d65","4d903735-3383-4d56-92a2-1c9d2b9459e7",1,1,-1,1,-1,"2022-01-12T22:37:57.8287803","2022-02-03T02:36:58.5829461",,"151a7829-045f-4dc2-8c26-24d75f6bdd7a","8437831b-d8c6-4c33-9c2f-be976559b1de","2656bdc6-a769-4ec5-b47f-12f4a5c12e15",
"38c44df0-08a0-4144-9a58-cfcd2fd4e670","50160abd-c4a6-4052-9268-d28e5b307694",1,1,-1,1,-1,"2022-01-31T22:40:03.6771593","2022-01-31T22:40:10.6706579",,"151a7829-045f-4dc2-8c26-24d75f6bdd7a","843ad38b-1a3c-41c1-8bbe-6e1c45773d1f","2656bdc6-a769-4ec5-b47f-12f4a5c12e15",
"b4932e97-4621-4a2d-b6e8-3c257cef4d82","d601577e-95a1-4dda-98c1-be9041637341",1,1,-1,5,-1,"2022-01-13T20:04:14.1391912","2022-01-13T20:04:14.1391912","9e007ea0-cdb9-494c-b8b6-fde15f3a7494","151a7829-045f-4dc2-8c26-24d75f6bdd7a","844eaf87-5b86-441c-aa53-cb69232d2b27",,
"83e26097-958d-4499-b3fc-fe3ccf8a8cf8","29e07823-dee3-49fe-a37d-0a85f861058b",1,1,-1,1,-1,"2021-12-16T16:42:10.164142","2022-02-03T02:21:13.3664467",,"151a7829-045f-4dc2-8c26-24d75f6bdd7a","844ed938-52a4-4573-b9cd-4dbad8f80f50","2656bdc6-a769-4ec5-b47f-12f4a5c12e15",
"d266c2fe-63cc-464a-9427-dc4cd7c1ef41","d5e4a83c-0f37-4ec2-b6ee-cdb0ff74dac4",1,1,-1,2,-1,"2022-02-04T04:43:12.5930785","2022-02-04T04:43:12.5930785",,"151a7829-045f-4dc2-8c26-24d75f6bdd7a","8455e90b-b5c1-468a-a65b-55feaf29616f",,
"d266c2fe-63cc-464a-9427-dc4cd7c1ef41","c0187132-fa30-4ce3-b847-065003feca27",1,1,-1,2,-1,"2022-02-04T15:58:48.6487267","2022-02-04T15:58:48.6487267",,"151a7829-045f-4dc2-8c26-24d75f6bdd7a","8456dce6-87ff-40bd-b4fe-2394a396113a",,
"a964a849-1292-4919-b695-40ca4b3695cf","8d586133-327e-42f7-a548-10050572f016",1,1,-1,1,-1,"2021-12-14T23:19:06.8161512","2021-12-14T23:19:06.8161512","9e007ea0-cdb9-494c-b8b6-fde15f3a7494","151a7829-045f-4dc2-8c26-24d75f6bdd7a","845d0bd9-5469-4636-bd62-7274443764ce",,
"fd5cad8b-879c-4860-902f-f0520e4aa041","19caa9b1-6a3c-4519-bc41-bb431bc2712b",1,1,-1,5,-1,"2022-01-09T08:44:28.0533032","2022-01-09T08:44:28.0533032","9e007ea0-cdb9-494c-b8b6-fde15f3a7494","151a7829-045f-4dc2-8c26-24d75f6bdd7a","8468fb8c-de59-4abd-b146-f7cfb839ddd0",,
"9dbd97af-4986-41ae-8ebd-d87a8be0a4ab","af1ca53f-108c-4c2f-95cd-739a854c57ad",1,1,-1,2,-1,"2022-01-08T19:45:31.7523046","2022-01-08T19:45:31.7523046","9e007ea0-cdb9-494c-b8b6-fde15f3a7494","151a7829-045f-4dc2-8c26-24d75f6bdd7a","8469309c-4f07-4437-89cf-76f89e5c00cc",,
"b53e3387-1ce2-41c7-bbf4-61ec3dbcda2e","8cc62035-bcf5-427e-a694-7f41d6e7de5c",1,1,-1,1,-1,"2021-12-19T01:12:02.1250804","2022-02-04T05:39:04.6170786",,"151a7829-045f-4dc2-8c26-24d75f6bdd7a","84790d75-f29a-43eb-9386-7350bae8e640","2656bdc6-a769-4ec5-b47f-12f4a5c12e15",
"54a38cde-c396-468b-96e1-8442ccfde4e6","20805780-3114-49de-aa1d-496b41fa1dee",1,1,-1,1,-1,"2022-01-08T22:49:45.0613034","2022-01-08T22:58:34.8313054","9e007ea0-cdb9-494c-b8b6-fde15f3a7494","151a7829-045f-4dc2-8c26-24d75f6bdd7a","84802ce5-4210-4f7b-b61a-7b509095e2e3","9bf9f3bf-f3e2-4b79-ad98-65b1466e40b7",
"d266c2fe-63cc-464a-9427-dc4cd7c1ef41","ac781054-f824-486f-b593-dc03aa0caba3",1,1,-1,2,-1,"2022-02-04T04:00:19.9825791","2022-02-04T04:00:19.9825791",,"151a7829-045f-4dc2-8c26-24d75f6bdd7a","84843cd7-d604-481e-b483-e5857215b889",,
"2e5fbe00-c3b6-4941-9096-474fee1c8a5b","4b069037-8044-4423-9f9c-3499b778f45e",1,1,-1,1,-1,"2021-12-19T17:50:37.5510816","2022-01-15T01:17:28.6156426","9e007ea0-cdb9-494c-b8b6-fde15f3a7494","151a7829-045f-4dc2-8c26-24d75f6bdd7a","8490f954-811c-4d00-91ee-1ff3fa400ae2","2656bdc6-a769-4ec5-b47f-12f4a5c12e15",
"f55f09d5-beae-4768-886d-00574b15e4c6","c7d283df-0c6c-49a7-afdd-d827e0c4ceef",1,1,-1,1,-1,"2022-01-24T19:05:52.7065438","2022-01-24T19:05:56.872544",,"151a7829-045f-4dc2-8c26-24d75f6bdd7a","84935903-cde5-4c70-89f2-e54b14fbf901","cb1e271e-f82f-4aac-b7b1-1cb875a69fb3",
"d266c2fe-63cc-464a-9427-dc4cd7c1ef41","7485b057-85a3-4fc6-8fbe-4581b12d4298",1,1,-1,2,-1,"2022-02-04T01:46:04.6340785","2022-02-04T01:46:04.6340785",,"151a7829-045f-4dc2-8c26-24d75f6bdd7a","8495e911-928d-4045-8726-28441ef1c22f",,
"7b79e690-faaf-404a-982c-fad8b35868f2","be4eeed5-c7a1-4227-85b3-afc84adef3d6",1,1,-1,2,-1,"2022-01-13T05:35:04.2828059","2022-01-13T05:35:04.2828059","9e007ea0-cdb9-494c-b8b6-fde15f3a7494","151a7829-045f-4dc2-8c26-24d75f6bdd7a","8498a776-877d-442e-a823-40be9a52d1a7",,
"96e7b206-5a71-498d-aff6-a7be57019b4f","d98c5016-4f91-4ed5-90b1-57b70e8bcc1b",1,1,-1,1,-1,"2022-02-04T16:03:09.5717263","2022-02-04T16:03:15.301226",,"151a7829-045f-4dc2-8c26-24d75f6bdd7a","849c964f-d038-4139-aaef-09e3c3ee54b1","cb1e271e-f82f-4aac-b7b1-1cb875a69fb3",
"d266c2fe-63cc-464a-9427-dc4cd7c1ef41","e919dc4d-f1d0-4e3c-8a4b-a90e69a65a02",1,1,-1,2,-1,"2022-02-04T05:15:05.464578","2022-02-04T05:15:05.464578",,"151a7829-045f-4dc2-8c26-24d75f6bdd7a","849fbcb5-0433-4bcb-b0f6-081f8096043a",,
